wanted,position,positionid,from,start,end
Q16119688,ambassador to the United States of America,Q38251796,Q68107054,2022-03-24,
Q60331352,Governor of Ta'izz Governorate,Q60297521,Q16122340,2018-12-31,
Q26311375,Prime Minister,Q1192903,Q12223068,2016-10-04,
Q1573947,Minister of Youth and Sports,Q28492158,Q16127851,2012-01-03,2014-09-21
