who,position,positionLabel,startDate,endDate,replaces,replacesLabel,replacedBy,replacedByLabel,posidx
44050579,Q18345286,Minister of Foreign Affairs of Yemen,2020-12-18,,Q68107054,Mohammed Al-Hadhrami,,,0
44050579,National Dialogue Conference,General Secretary of the National Dialogue Conference,2013-06,2014 (as General Secretary of the Preparatory Committee of the NDC),,,,,1
