who,position,positionLabel,startDate,endDate,replaces,replacesLabel,replacedBy,replacedByLabel,posidx
71921815,,Ambassador of Yemen to the United States,2022-03-24,,Q16119688,Ahmad Awad bin Mubarak,,,0
71921815,Q18345286,Minister of Foreign Affairs of Yemen,2019-09-19,2020-12-18,Q54094013,Khaled al-Yamani,,,1
