who,position,positionLabel,startDate,endDate,replaces,replacesLabel,replacedBy,replacedByLabel,posidx
71101633,Presidential Leadership Council,Member of the Presidential Leadership Council,2022-04-07,,,,,,0
71101633,Marib Governorate,Governor of Marib Governorate,2012-04-06,,,,,,1
71101633,,,,,,,,,2
71101633,Yemeni House of Representatives,Member of the Yemeni House of Representatives,1993,2003,,,,,3
71101633,Shura Council (Yemen),Member of the Shura Council,1987,1990,,,,,4
