who,position,positionLabel,startDate,endDate,replaces,replacesLabel,replacedBy,replacedByLabel,posidx
39109337,Q18345286,Minister of Foreign Affairs of Yemen Disputed,28 November 2016*,,Q58297,Abu Bakr al-Qirbi,,,0
39109337,,Minister of Higher Education and Scientific Research,2012-09-12,2014-11-09,,Yahia Al Shoaibi,,Mohammad al-Mutahar,1
